3267	1.69e-06	1.45e+00
3268	1.69e-06	1.45e+00
3269	1.69e-06	1.45e+00
3270	1.69e-06	1.45e+00
3271	1.69e-06	1.45e+00
3272	1.69e-06	1.45e+00
3273	1.69e-06	1.45e+00
3274	1.69e-06	1.45e+00
3275	1.69e-06	1.45e+00
3276	1.69e-06	1.45e+00
3277	1.69e-06	1.45e+00
3278	1.69e-06	1.45e+00
3279	1.69e-06	1.45e+00
3280	1.69e-06	1.45e+00
3281	1.69e-06	1.45e+00
3282	1.69e-06	1.45e+00
3283	1.69e-06	1.44e+00
3284	1.69e-06	1.44e+00
3285	1.69e-06	1.44e+00
3286	1.69e-06	1.44e+00
3287	1.69e-06	1.44e+00
3288	1.69e-06	1.44e+00
3289	1.69e-06	1.44e+00
3290	1.69e-06	1.44e+00
3291	1.69e-06	1.44e+00
3292	1.69e-06	1.44e+00
3293	1.69e-06	1.44e+00
3294	1.69e-06	1.44e+00
3295	1.69e-06	1.44e+00
3296	1.69e-06	1.44e+00
3297	1.69e-06	1.44e+00
3298	1.69e-06	1.44e+00
3299	1.69e-06	1.44e+00
3300	1.69e-06	1.44e+00
3301	1.69e-06	1.44e+00
3302	1.69e-06	1.44e+00
3303	1.69e-06	1.44e+00
3304	1.69e-06	1.44e+00
3305	1.69e-06	1.44e+00
3306	1.69e-06	1.44e+00
3307	1.69e-06	1.44e+00
3308	1.69e-06	1.44e+00
3309	1.69e-06	1.44e+00
3310	1.69e-06	1.44e+00
3311	1.69e-06	1.44e+00
3312	1.69e-06	1.44e+00
3313	1.69e-06	1.44e+00
3314	1.69e-06	1.44e+00
3315	1.69e-06	1.43e+00
3316	1.69e-06	1.43e+00
3317	1.69e-06	1.43e+00
3318	1.69e-06	1.43e+00
3319	1.69e-06	1.43e+00
3320	1.69e-06	1.43e+00
3321	1.69e-06	1.43e+00
3322	1.69e-06	1.43e+00
3323	1.69e-06	1.43e+00
3324	1.69e-06	1.43e+00
3325	1.69e-06	1.43e+00
3326	1.69e-06	1.43e+00
3327	1.69e-06	1.43e+00
3328	1.69e-06	1.43e+00
3329	1.69e-06	1.43e+00
3330	1.69e-06	1.43e+00
3331	1.69e-06	1.43e+00
3332	1.69e-06	1.43e+00
3333	1.69e-06	1.43e+00
3334	1.69e-06	1.43e+00
3335	1.69e-06	1.43e+00
3336	1.69e-06	1.43e+00
3337	1.69e-06	1.43e+00
3338	1.69e-06	1.43e+00
3339	1.69e-06	1.43e+00
3340	1.69e-06	1.43e+00
3341	1.69e-06	1.43e+00
3342	1.69e-06	1.43e+00
3343	1.69e-06	1.43e+00
3344	1.69e-06	1.43e+00
3345	1.69e-06	1.43e+00
3346	1.69e-06	1.43e+00
3347	1.69e-06	1.42e+00
3348	1.69e-06	1.42e+00
3349	1.69e-06	1.42e+00
3350	1.69e-06	1.42e+00
3351	1.69e-06	1.42e+00
3352	1.69e-06	1.42e+00
3353	1.69e-06	1.42e+00
3354	1.69e-06	1.42e+00
3355	1.69e-06	1.42e+00
3356	1.69e-06	1.42e+00
3357	1.69e-06	1.42e+00
3358	1.69e-06	1.42e+00
3359	1.69e-06	1.42e+00
3360	1.69e-06	1.42e+00
3361	1.69e-06	1.42e+00
3362	1.69e-06	1.42e+00
3363	1.69e-06	1.42e+00
3364	1.69e-06	1.42e+00
3365	1.69e-06	1.42e+00
3366	1.69e-06	1.42e+00
3367	1.69e-06	1.42e+00
3368	1.69e-06	1.42e+00
3369	1.69e-06	1.42e+00
3370	1.69e-06	1.42e+00
3371	1.69e-06	1.42e+00
3372	1.69e-06	1.42e+00
3373	1.69e-06	1.42e+00
3374	1.69e-06	1.42e+00
3375	1.69e-06	1.42e+00
3376	1.69e-06	1.42e+00
3377	1.69e-06	1.42e+00
3378	1.69e-06	1.42e+00
3379	1.69e-06	1.42e+00
3380	1.69e-06	1.41e+00
3381	1.69e-06	1.41e+00
3382	1.69e-06	1.41e+00
3383	1.69e-06	1.41e+00
3384	1.69e-06	1.41e+00
3385	1.69e-06	1.41e+00
3386	1.69e-06	1.41e+00
3387	1.69e-06	1.41e+00
3388	1.69e-06	1.41e+00
3389	1.69e-06	1.41e+00
3390	1.69e-06	1.41e+00
3391	1.69e-06	1.41e+00
3392	1.69e-06	1.41e+00
3393	1.69e-06	1.41e+00
3394	1.69e-06	1.41e+00
3395	1.69e-06	1.41e+00
3396	1.69e-06	1.41e+00
3397	1.69e-06	1.41e+00
3398	1.69e-06	1.41e+00
3399	1.69e-06	1.41e+00
3400	1.69e-06	1.41e+00
3401	1.69e-06	1.41e+00
3402	1.69e-06	1.41e+00
3403	1.69e-06	1.41e+00
3404	1.69e-06	1.41e+00
3405	1.69e-06	1.41e+00
3406	1.69e-06	1.41e+00
3407	1.69e-06	1.41e+00
3408	1.69e-06	1.41e+00
3409	1.69e-06	1.41e+00
3410	1.69e-06	1.41e+00
3411	1.69e-06	1.41e+00
3412	1.69e-06	1.41e+00
3413	1.69e-06	1.40e+00
3414	1.69e-06	1.40e+00
3415	1.69e-06	1.40e+00
3416	1.69e-06	1.40e+00
3417	1.69e-06	1.40e+00
3418	1.69e-06	1.40e+00
3419	1.69e-06	1.40e+00
3420	1.69e-06	1.40e+00
3421	1.69e-06	1.40e+00
3422	1.69e-06	1.40e+00
3423	1.69e-06	1.40e+00
3424	1.69e-06	1.40e+00
3425	1.69e-06	1.40e+00
3426	1.69e-06	1.40e+00
3427	1.69e-06	1.40e+00
3428	1.69e-06	1.40e+00
3429	1.69e-06	1.40e+00
3430	1.69e-06	1.40e+00
3431	1.69e-06	1.40e+00
3432	1.69e-06	1.40e+00
3433	1.69e-06	1.40e+00
3434	1.69e-06	1.40e+00
3435	1.69e-06	1.40e+00
3436	1.69e-06	1.40e+00
3437	1.69e-06	1.40e+00
3438	1.69e-06	1.40e+00
3439	1.69e-06	1.40e+00
3440	1.69e-06	1.40e+00
3441	1.69e-06	1.40e+00
3442	1.69e-06	1.40e+00
3443	1.69e-06	1.40e+00
3444	1.69e-06	1.40e+00
3445	1.69e-06	1.40e+00
3446	1.69e-06	1.40e+00
3447	1.69e-06	1.39e+00
3448	1.69e-06	1.39e+00
3449	1.69e-06	1.39e+00
3450	1.69e-06	1.39e+00
3451	1.69e-06	1.39e+00
3452	1.69e-06	1.39e+00
3453	1.69e-06	1.39e+00
3454	1.69e-06	1.39e+00
3455	1.69e-06	1.39e+00
3456	1.69e-06	1.39e+00
3457	1.69e-06	1.39e+00
3458	1.69e-06	1.39e+00
3459	1.69e-06	1.39e+00
3460	1.69e-06	1.39e+00
3461	1.69e-06	1.39e+00
3462	1.69e-06	1.39e+00
3463	1.69e-06	1.39e+00
3464	1.69e-06	1.39e+00
3465	1.69e-06	1.39e+00
3466	1.69e-06	1.39e+00
3467	1.69e-06	1.39e+00
3468	1.69e-06	1.39e+00
3469	1.69e-06	1.39e+00
3470	1.69e-06	1.39e+00
3471	1.69e-06	1.39e+00
3472	1.69e-06	1.39e+00
3473	1.69e-06	1.39e+00
3474	1.69e-06	1.39e+00
3475	1.69e-06	1.39e+00
3476	1.69e-06	1.39e+00
3477	1.69e-06	1.39e+00
3478	1.69e-06	1.39e+00
3479	1.69e-06	1.39e+00
3480	1.69e-06	1.39e+00
3481	1.69e-06	1.39e+00
3482	1.69e-06	1.38e+00
3483	1.69e-06	1.38e+00
3484	1.69e-06	1.38e+00
3485	1.69e-06	1.38e+00
3486	1.69e-06	1.38e+00
3487	1.69e-06	1.38e+00
3488	1.69e-06	1.38e+00
3489	1.69e-06	1.38e+00
3490	1.69e-06	1.38e+00
3491	1.69e-06	1.38e+00
3492	1.69e-06	1.38e+00
3493	1.69e-06	1.38e+00
3494	1.69e-06	1.38e+00
3495	1.69e-06	1.38e+00
3496	1.69e-06	1.38e+00
3497	1.69e-06	1.38e+00
3498	1.69e-06	1.38e+00
3499	1.69e-06	1.38e+00
3500	1.69e-06	1.38e+00
3501	1.69e-06	1.38e+00
3502	1.69e-06	1.38e+00
3503	1.69e-06	1.38e+00
3504	1.69e-06	1.38e+00
3505	1.69e-06	1.38e+00
3506	1.69e-06	1.38e+00
3507	1.69e-06	1.38e+00
3508	1.69e-06	1.38e+00
3509	1.69e-06	1.38e+00
3510	1.69e-06	1.38e+00
3511	1.69e-06	1.38e+00
3512	1.69e-06	1.38e+00
3513	1.69e-06	1.38e+00
3514	1.69e-06	1.38e+00
3515	1.69e-06	1.38e+00
3516	1.69e-06	1.38e+00
3517	1.69e-06	1.37e+00
3518	1.69e-06	1.37e+00
3519	1.69e-06	1.37e+00
3520	1.69e-06	1.37e+00
3521	1.69e-06	1.37e+00
3522	1.69e-06	1.37e+00
3523	1.69e-06	1.37e+00
3524	1.69e-06	1.37e+00
3525	1.69e-06	1.37e+00
3526	1.69e-06	1.37e+00
3527	1.69e-06	1.37e+00
3528	1.69e-06	1.37e+00
3529	1.69e-06	1.37e+00
3530	1.69e-06	1.37e+00
3531	1.69e-06	1.37e+00
3532	1.69e-06	1.37e+00
3533	1.69e-06	1.37e+00
3534	1.69e-06	1.37e+00
3535	1.69e-06	1.37e+00
3536	1.69e-06	1.37e+00
3537	1.69e-06	1.37e+00
3538	1.69e-06	1.37e+00
3539	1.69e-06	1.37e+00
3540	1.69e-06	1.37e+00
3541	1.69e-06	1.37e+00
3542	1.69e-06	1.37e+00
3543	1.69e-06	1.37e+00
3544	1.69e-06	1.37e+00
3545	1.69e-06	1.37e+00
3546	1.69e-06	1.37e+00
3547	1.69e-06	1.37e+00
3548	1.69e-06	1.37e+00
3549	1.69e-06	1.37e+00
3550	1.69e-06	1.37e+00
3551	1.69e-06	1.37e+00
3552	1.69e-06	1.37e+00
3553	1.69e-06	1.36e+00
3554	1.69e-06	1.36e+00
3555	1.69e-06	1.36e+00
3556	1.69e-06	1.36e+00
3557	1.69e-06	1.36e+00
3558	1.69e-06	1.36e+00
3559	1.69e-06	1.36e+00
3560	1.69e-06	1.36e+00
3561	1.69e-06	1.36e+00
3562	1.69e-06	1.36e+00
3563	1.69e-06	1.36e+00
3564	1.69e-06	1.36e+00
3565	1.69e-06	1.36e+00
3566	1.69e-06	1.36e+00
3567	1.69e-06	1.36e+00
3568	1.69e-06	1.36e+00
3569	1.69e-06	1.36e+00
3570	1.69e-06	1.36e+00
3571	1.69e-06	1.36e+00
3572	1.69e-06	1.36e+00
3573	1.69e-06	1.36e+00
3574	1.69e-06	1.36e+00
3575	1.69e-06	1.36e+00
3576	1.69e-06	1.36e+00
3577	1.69e-06	1.36e+00
3578	1.69e-06	1.36e+00
3579	1.69e-06	1.36e+00
3580	1.69e-06	1.36e+00
3581	1.69e-06	1.36e+00
3582	1.69e-06	1.36e+00
3583	1.69e-06	1.36e+00
3584	1.69e-06	1.36e+00
3585	1.69e-06	1.36e+00
3586	1.69e-06	1.36e+00
3587	1.69e-06	1.36e+00
3588	1.69e-06	1.36e+00
3589	1.69e-06	1.35e+00
3590	1.69e-06	1.35e+00
3591	1.69e-06	1.35e+00
3592	1.69e-06	1.35e+00
3593	1.69e-06	1.35e+00
3594	1.69e-06	1.35e+00
3595	1.69e-06	1.35e+00
3596	1.69e-06	1.35e+00
3597	1.69e-06	1.35e+00
3598	1.69e-06	1.35e+00
3599	1.69e-06	1.35e+00
3600	1.69e-06	1.35e+00
3601	1.69e-06	1.35e+00
3602	1.69e-06	1.35e+00
3603	1.69e-06	1.35e+00
3604	1.69e-06	1.35e+00
3605	1.69e-06	1.35e+00
3606	1.69e-06	1.35e+00
3607	1.69e-06	1.35e+00
3608	1.69e-06	1.35e+00
3609	1.69e-06	1.35e+00
3610	1.69e-06	1.35e+00
3611	1.69e-06	1.35e+00
3612	1.69e-06	1.35e+00
3613	1.69e-06	1.35e+00
3614	1.69e-06	1.35e+00
3615	1.69e-06	1.35e+00
3616	1.69e-06	1.35e+00
3617	1.69e-06	1.35e+00
3618	1.69e-06	1.35e+00
3619	1.69e-06	1.35e+00
3620	1.69e-06	1.35e+00
3621	1.69e-06	1.35e+00
3622	1.69e-06	1.35e+00
3623	1.69e-06	1.35e+00
3624	1.69e-06	1.35e+00
3625	1.69e-06	1.35e+00
3626	1.69e-06	1.35e+00
3627	1.69e-06	1.34e+00
3628	1.69e-06	1.34e+00
3629	1.69e-06	1.34e+00
3630	1.69e-06	1.34e+00
3631	1.69e-06	1.34e+00
3632	1.69e-06	1.34e+00
3633	1.69e-06	1.34e+00
3634	1.69e-06	1.34e+00
3635	1.69e-06	1.34e+00
3636	1.69e-06	1.34e+00
3637	1.69e-06	1.34e+00
3638	1.69e-06	1.34e+00
3639	1.69e-06	1.34e+00
3640	1.69e-06	1.34e+00
3641	1.69e-06	1.34e+00
3642	1.69e-06	1.34e+00
3643	1.69e-06	1.34e+00
3644	1.69e-06	1.34e+00
3645	1.69e-06	1.34e+00
3646	1.69e-06	1.34e+00
3647	1.69e-06	1.34e+00
3648	1.69e-06	1.34e+00
3649	1.69e-06	1.34e+00
3650	1.69e-06	1.34e+00
3651	1.69e-06	1.34e+00
3652	1.69e-06	1.34e+00
3653	1.69e-06	1.34e+00
3654	1.69e-06	1.34e+00
3655	1.69e-06	1.34e+00
3656	1.69e-06	1.34e+00
3657	1.69e-06	1.34e+00
3658	1.69e-06	1.34e+00
3659	1.69e-06	1.34e+00
3660	1.69e-06	1.34e+00
3661	1.69e-06	1.34e+00
3662	1.69e-06	1.34e+00
3663	1.69e-06	1.34e+00
3664	1.69e-06	1.33e+00
3665	1.69e-06	1.33e+00
3666	1.69e-06	1.33e+00
3667	1.69e-06	1.33e+00
3668	1.69e-06	1.33e+00
3669	1.69e-06	1.33e+00
3670	1.69e-06	1.33e+00
3671	1.69e-06	1.33e+00
3672	1.69e-06	1.33e+00
3673	1.69e-06	1.33e+00
3674	1.69e-06	1.33e+00
3675	1.69e-06	1.33e+00
3676	1.69e-06	1.33e+00
3677	1.69e-06	1.33e+00
3678	1.69e-06	1.33e+00
3679	1.69e-06	1.33e+00
3680	1.69e-06	1.33e+00
3681	1.69e-06	1.33e+00
3682	1.69e-06	1.33e+00
3683	1.69e-06	1.33e+00
3684	1.69e-06	1.33e+00
3685	1.69e-06	1.33e+00
3686	1.69e-06	1.33e+00
3687	1.69e-06	1.33e+00
3688	1.69e-06	1.33e+00
3689	1.69e-06	1.33e+00
3690	1.69e-06	1.33e+00
3691	1.69e-06	1.33e+00
3692	1.69e-06	1.33e+00
3693	1.69e-06	1.33e+00
3694	1.69e-06	1.33e+00
3695	1.69e-06	1.33e+00
3696	1.69e-06	1.33e+00
3697	1.69e-06	1.33e+00
3698	1.69e-06	1.33e+00
3699	1.69e-06	1.33e+00
3700	1.69e-06	1.33e+00
3701	1.69e-06	1.33e+00
3702	1.69e-06	1.33e+00
3703	1.69e-06	1.32e+00
3704	1.69e-06	1.32e+00
3705	1.69e-06	1.32e+00
3706	1.69e-06	1.32e+00
3707	1.69e-06	1.32e+00
3708	1.69e-06	1.32e+00
3709	1.69e-06	1.32e+00
3710	1.69e-06	1.32e+00
3711	1.69e-06	1.32e+00
3712	1.69e-06	1.32e+00
3713	1.69e-06	1.32e+00
3714	1.69e-06	1.32e+00
3715	1.69e-06	1.32e+00
3716	1.69e-06	1.32e+00
3717	1.69e-06	1.32e+00
3718	1.69e-06	1.32e+00
3719	1.69e-06	1.32e+00
3720	1.69e-06	1.32e+00
3721	1.69e-06	1.32e+00
3722	1.69e-06	1.32e+00
3723	1.69e-06	1.32e+00
3724	1.69e-06	1.32e+00
3725	1.69e-06	1.32e+00
3726	1.69e-06	1.32e+00
3727	1.69e-06	1.32e+00
3728	1.69e-06	1.32e+00
3729	1.69e-06	1.32e+00
3730	1.69e-06	1.32e+00
3731	1.69e-06	1.32e+00
3732	1.69e-06	1.32e+00
3733	1.69e-06	1.32e+00
3734	1.69e-06	1.32e+00
3735	1.69e-06	1.32e+00
3736	1.69e-06	1.32e+00
3737	1.69e-06	1.32e+00
3738	1.69e-06	1.32e+00
3739	1.69e-06	1.32e+00
3740	1.69e-06	1.32e+00
3741	1.69e-06	1.32e+00
3742	1.69e-06	1.31e+00
3743	1.69e-06	1.31e+00
3744	1.69e-06	1.31e+00
3745	1.69e-06	1.31e+00
3746	1.69e-06	1.31e+00
3747	1.69e-06	1.31e+00
3748	1.69e-06	1.31e+00
3749	1.69e-06	1.31e+00
3750	1.69e-06	1.31e+00
3751	1.69e-06	1.31e+00
3752	1.69e-06	1.31e+00
3753	1.69e-06	1.31e+00
3754	1.69e-06	1.31e+00
3755	1.69e-06	1.31e+00
3756	1.69e-06	1.31e+00
3757	1.69e-06	1.31e+00
3758	1.69e-06	1.31e+00
3759	1.69e-06	1.31e+00
3760	1.69e-06	1.31e+00
3761	1.69e-06	1.31e+00
3762	1.69e-06	1.31e+00
3763	1.69e-06	1.31e+00
3764	1.69e-06	1.31e+00
3765	1.69e-06	1.31e+00
3766	1.69e-06	1.31e+00
3767	1.69e-06	1.31e+00
3768	1.69e-06	1.31e+00
3769	1.69e-06	1.31e+00
3770	1.69e-06	1.31e+00
3771	1.69e-06	1.31e+00
3772	1.69e-06	1.31e+00
3773	1.69e-06	1.31e+00
3774	1.69e-06	1.31e+00
3775	1.69e-06	1.31e+00
3776	1.69e-06	1.31e+00
3777	1.69e-06	1.31e+00
3778	1.69e-06	1.31e+00
3779	1.69e-06	1.31e+00
3780	1.69e-06	1.31e+00
3781	1.69e-06	1.31e+00
3782	1.69e-06	1.30e+00
3783	1.69e-06	1.30e+00
3784	1.69e-06	1.30e+00
3785	1.69e-06	1.30e+00
3786	1.69e-06	1.30e+00
3787	1.69e-06	1.30e+00
3788	1.69e-06	1.30e+00
3789	1.69e-06	1.30e+00
3790	1.69e-06	1.30e+00
3791	1.69e-06	1.30e+00
3792	1.69e-06	1.30e+00
3793	1.69e-06	1.30e+00
3794	1.69e-06	1.30e+00
3795	1.69e-06	1.30e+00
3796	1.69e-06	1.30e+00
3797	1.69e-06	1.30e+00
3798	1.69e-06	1.30e+00
3799	1.69e-06	1.30e+00
3800	1.69e-06	1.30e+00
3801	1.69e-06	1.30e+00
3802	1.69e-06	1.30e+00
3803	1.69e-06	1.30e+00
3804	1.69e-06	1.30e+00
3805	1.69e-06	1.30e+00
3806	1.69e-06	1.30e+00
3807	1.69e-06	1.30e+00
3808	1.69e-06	1.30e+00
3809	1.69e-06	1.30e+00
3810	1.69e-06	1.30e+00
3811	1.69e-06	1.30e+00
3812	1.69e-06	1.30e+00
3813	1.69e-06	1.30e+00
3814	1.69e-06	1.30e+00
3815	1.69e-06	1.30e+00
3816	1.69e-06	1.30e+00
3817	1.69e-06	1.30e+00
3818	1.69e-06	1.30e+00
3819	1.69e-06	1.30e+00
3820	1.69e-06	1.30e+00
3821	1.69e-06	1.30e+00
3822	1.69e-06	1.30e+00
3823	1.69e-06	1.29e+00
3824	1.69e-06	1.29e+00
3825	1.69e-06	1.29e+00
3826	1.69e-06	1.29e+00
3827	1.69e-06	1.29e+00
3828	1.69e-06	1.29e+00
3829	1.69e-06	1.29e+00
3830	1.69e-06	1.29e+00
3831	1.69e-06	1.29e+00
3832	1.69e-06	1.29e+00
3833	1.69e-06	1.29e+00
3834	1.69e-06	1.29e+00
3835	1.69e-06	1.29e+00
3836	1.69e-06	1.29e+00
3837	1.69e-06	1.29e+00
3838	1.69e-06	1.29e+00
3839	1.69e-06	1.29e+00
3840	1.69e-06	1.29e+00
3841	1.69e-06	1.29e+00
3842	1.69e-06	1.29e+00
3843	1.69e-06	1.29e+00
3844	1.69e-06	1.29e+00
3845	1.69e-06	1.29e+00
3846	1.69e-06	1.29e+00
3847	1.69e-06	1.29e+00
3848	1.69e-06	1.29e+00
3849	1.69e-06	1.29e+00
3850	1.69e-06	1.29e+00
3851	1.69e-06	1.29e+00
3852	1.69e-06	1.29e+00
3853	1.69e-06	1.29e+00
3854	1.69e-06	1.29e+00
3855	1.69e-06	1.29e+00
3856	1.69e-06	1.29e+00
3857	1.69e-06	1.29e+00
3858	1.69e-06	1.29e+00
3859	1.69e-06	1.29e+00
3860	1.69e-06	1.29e+00
3861	1.69e-06	1.29e+00
3862	1.69e-06	1.29e+00
3863	1.69e-06	1.29e+00
3864	1.69e-06	1.29e+00
3865	1.69e-06	1.28e+00
3866	1.69e-06	1.28e+00
3867	1.69e-06	1.28e+00
3868	1.69e-06	1.28e+00
3869	1.69e-06	1.28e+00
3870	1.69e-06	1.28e+00
3871	1.69e-06	1.28e+00
3872	1.69e-06	1.28e+00
3873	1.69e-06	1.28e+00
3874	1.69e-06	1.28e+00
3875	1.69e-06	1.28e+00
3876	1.69e-06	1.28e+00
3877	1.69e-06	1.28e+00
3878	1.69e-06	1.28e+00
3879	1.69e-06	1.28e+00
3880	1.69e-06	1.28e+00
3881	1.69e-06	1.28e+00
3882	1.69e-06	1.28e+00
3883	1.69e-06	1.28e+00
3884	1.69e-06	1.28e+00
3885	1.69e-06	1.28e+00
3886	1.69e-06	1.28e+00
3887	1.69e-06	1.28e+00
3888	1.69e-06	1.28e+00
3889	1.69e-06	1.28e+00
3890	1.69e-06	1.28e+00
3891	1.69e-06	1.28e+00
3892	1.69e-06	1.28e+00
3893	1.69e-06	1.28e+00
3894	1.69e-06	1.28e+00
3895	1.69e-06	1.28e+00
3896	1.69e-06	1.28e+00
3897	1.69e-06	1.28e+00
3898	1.69e-06	1.28e+00
3899	1.69e-06	1.28e+00
3900	1.69e-06	1.28e+00
3901	1.69e-06	1.28e+00
3902	1.69e-06	1.28e+00
3903	1.69e-06	1.28e+00
3904	1.69e-06	1.28e+00
3905	1.69e-06	1.28e+00
3906	1.69e-06	1.28e+00
3907	1.69e-06	1.27e+00
3908	1.69e-06	1.27e+00
3909	1.69e-06	1.27e+00
3910	1.69e-06	1.27e+00
3911	1.69e-06	1.27e+00
3912	1.69e-06	1.27e+00
3913	1.69e-06	1.27e+00
3914	1.69e-06	1.27e+00
3915	1.69e-06	1.27e+00
3916	1.69e-06	1.27e+00
3917	1.69e-06	1.27e+00
3918	1.69e-06	1.27e+00
3919	1.69e-06	1.27e+00
3920	1.69e-06	1.27e+00
3921	1.69e-06	1.27e+00
3922	1.69e-06	1.27e+00
3923	1.69e-06	1.27e+00
3924	1.69e-06	1.27e+00
3925	1.69e-06	1.27e+00
3926	1.69e-06	1.27e+00
3927	1.69e-06	1.27e+00
3928	1.69e-06	1.27e+00
3929	1.69e-06	1.27e+00
3930	1.69e-06	1.27e+00
3931	1.69e-06	1.27e+00
3932	1.69e-06	1.27e+00
3933	1.69e-06	1.27e+00
3934	1.69e-06	1.27e+00
3935	1.69e-06	1.27e+00
3936	1.69e-06	1.27e+00
3937	1.69e-06	1.27e+00
3938	1.69e-06	1.27e+00
3939	1.69e-06	1.27e+00
3940	1.69e-06	1.27e+00
3941	1.69e-06	1.27e+00
3942	1.69e-06	1.27e+00
3943	1.69e-06	1.27e+00
3944	1.69e-06	1.27e+00
3945	1.69e-06	1.27e+00
3946	1.69e-06	1.27e+00
3947	1.69e-06	1.27e+00
3948	1.69e-06	1.27e+00
3949	1.69e-06	1.27e+00
3950	1.69e-06	1.27e+00
3951	1.69e-06	1.26e+00
3952	1.69e-06	1.26e+00
3953	1.69e-06	1.26e+00
3954	1.69e-06	1.26e+00
3955	1.69e-06	1.26e+00
3956	1.69e-06	1.26e+00
3957	1.69e-06	1.26e+00
3958	1.69e-06	1.26e+00
3959	1.69e-06	1.26e+00
3960	1.69e-06	1.26e+00
3961	1.69e-06	1.26e+00
3962	1.69e-06	1.26e+00
3963	1.69e-06	1.26e+00
3964	1.69e-06	1.26e+00
3965	1.69e-06	1.26e+00
3966	1.69e-06	1.26e+00
3967	1.69e-06	1.26e+00
3968	1.69e-06	1.26e+00
3969	1.69e-06	1.26e+00
3970	1.69e-06	1.26e+00
3971	1.69e-06	1.26e+00
3972	1.69e-06	1.26e+00
3973	1.69e-06	1.26e+00
3974	1.69e-06	1.26e+00
3975	1.69e-06	1.26e+00
3976	1.69e-06	1.26e+00
3977	1.69e-06	1.26e+00
3978	1.69e-06	1.26e+00
3979	1.69e-06	1.26e+00
3980	1.69e-06	1.26e+00
3981	1.69e-06	1.26e+00
3982	1.69e-06	1.26e+00
3983	1.69e-06	1.26e+00
3984	1.69e-06	1.26e+00
3985	1.69e-06	1.26e+00
3986	1.69e-06	1.26e+00
3987	1.69e-06	1.26e+00
3988	1.69e-06	1.26e+00
3989	1.69e-06	1.26e+00
3990	1.69e-06	1.26e+00
3991	1.69e-06	1.26e+00
3992	1.69e-06	1.26e+00
3993	1.69e-06	1.26e+00
3994	1.69e-06	1.26e+00
3995	1.69e-06	1.25e+00
3996	1.69e-06	1.25e+00
3997	1.69e-06	1.25e+00
3998	1.69e-06	1.25e+00
3999	1.69e-06	1.25e+00
4000	1.69e-06	1.25e+00
4001	1.69e-06	1.25e+00
4002	1.69e-06	1.25e+00
4003	1.69e-06	1.25e+00
4004	1.69e-06	1.25e+00
4005	1.69e-06	1.25e+00
4006	1.69e-06	1.25e+00
4007	1.69e-06	1.25e+00
4008	1.69e-06	1.25e+00
4009	1.69e-06	1.25e+00
4010	1.69e-06	1.25e+00
4011	1.69e-06	1.25e+00
4012	1.69e-06	1.25e+00
4013	1.69e-06	1.25e+00
4014	1.69e-06	1.25e+00
4015	1.69e-06	1.25e+00
4016	1.69e-06	1.25e+00
4017	1.69e-06	1.25e+00
4018	1.69e-06	1.25e+00
4019	1.69e-06	1.25e+00
4020	1.69e-06	1.25e+00
4021	1.69e-06	1.25e+00
4022	1.69e-06	1.25e+00
4023	1.69e-06	1.25e+00
4024	1.69e-06	1.25e+00
4025	1.69e-06	1.25e+00
4026	1.69e-06	1.25e+00
4027	1.69e-06	1.25e+00
4028	1.69e-06	1.25e+00
4029	1.69e-06	1.25e+00
4030	1.69e-06	1.25e+00
4031	1.69e-06	1.25e+00
4032	1.69e-06	1.25e+00
4033	1.69e-06	1.25e+00
4034	1.69e-06	1.25e+00
4035	1.69e-06	1.25e+00
4036	1.69e-06	1.25e+00
4037	1.69e-06	1.25e+00
4038	1.69e-06	1.25e+00
4039	1.69e-06	1.25e+00
4040	1.69e-06	1.24e+00
4041	1.69e-06	1.24e+00
4042	1.69e-06	1.24e+00
4043	1.69e-06	1.24e+00
4044	1.69e-06	1.24e+00
4045	1.69e-06	1.24e+00
4046	1.69e-06	1.24e+00
4047	1.69e-06	1.24e+00
4048	1.69e-06	1.24e+00
4049	1.69e-06	1.24e+00
4050	1.69e-06	1.24e+00
4051	1.69e-06	1.24e+00
4052	1.69e-06	1.24e+00
4053	1.69e-06	1.24e+00
4054	1.69e-06	1.24e+00
4055	1.69e-06	1.24e+00
4056	1.69e-06	1.24e+00
4057	1.69e-06	1.24e+00
4058	1.69e-06	1.24e+00
4059	1.69e-06	1.24e+00
4060	1.69e-06	1.24e+00
4061	1.69e-06	1.24e+00
4062	1.69e-06	1.24e+00
4063	1.69e-06	1.24e+00
4064	1.69e-06	1.24e+00
4065	1.69e-06	1.24e+00
4066	1.69e-06	1.24e+00
4067	1.69e-06	1.24e+00
4068	1.69e-06	1.24e+00
4069	1.69e-06	1.24e+00
4070	1.69e-06	1.24e+00
4071	1.69e-06	1.24e+00
4072	1.69e-06	1.24e+00
4073	1.69e-06	1.24e+00
4074	1.69e-06	1.24e+00
4075	1.69e-06	1.24e+00
4076	1.69e-06	1.24e+00
4077	1.69e-06	1.24e+00
4078	1.69e-06	1.24e+00
4079	1.69e-06	1.24e+00
4080	1.69e-06	1.24e+00
4081	1.69e-06	1.24e+00
4082	1.69e-06	1.24e+00
4083	1.69e-06	1.24e+00
4084	1.69e-06	1.24e+00
4085	1.69e-06	1.24e+00
4086	1.69e-06	1.23e+00
4087	1.69e-06	1.23e+00
4088	1.69e-06	1.23e+00
4089	1.69e-06	1.23e+00
